nbm_code,nbm_name
8504.40.9902,RETIFICADORES DE SELENIO
8504.40.9903,RETIFICADORES ELETROLITICOS
8504.40.9999,"QQ.OUT.CONVERSOR ESTATICO,ELETRICO"
8504.50.0000,BOBINAS DE REATANCIA E DE AUTO-INDUCAO
8504.90.0101,"NUCLEO DE PO FERROMAGNETICO,P/TRANSFORMADOR DE SAIDA/"
8504.90.0102,"PARTES DE TRANSFORMADORES,P/ELETRONICA"
8504.90.0103,"PARTES DE TRANSFORMADORES,P/BRINQUEDOS"
8504.90.0199,QQ.OUT.PARTE DE TRANSFORMADORES
8504.90.9901,"DISCOS/PLACAS,DE GERMANIO,P/CONVERSOR ESTATICO/BOBINAS"
8504.90.9902,"DISCOS/PLACAS,DE SELENIO,P/CONVERSOR ESTATICO/BOBINAS"
8504.90.9903,"DISCOS/PLACAS,DE OXICO DE COBRE,P/CONVERSOR ESTATICO/"
8504.90.9904,"NUCLEO DE PO FERROMAGNETICO,P/CONVERSOR ESTATICO/ETC."
8504.90.9999,QQ.OUT.PARTE DE CONVERSORES ESTATICOS ELETRS/BOBINAS
8505.11.0000,"IMAS DE METAL,PERMANENTES/ARTEFS.APOS MAGNETIZACAO"
8505.19.0000,OUTS.IMAS PERMANENTES/ARTEFS.P/MAGNETIZACAO
8505.20.0100,FREIOS ELETROMAGNETICOS
8505.20.9900,ACOPLAMENTOS/EMBREAGENS/ETC.ELETROMAGNETICOS
8505.30.0000,"CABECA DE ELEVACAO,ELETROMAGNETICA"
8505.90.0100,ELETROIMAS
8505.90.9000,PARTES DE ACOPLAMENTOS/EMBREAGENS/ETC.ELETROMAGNETICOS
8505.90.9901,PLACAS MAGNETICAS DE FIXACAO
8505.90.9999,QQ.OUT.MANDRIL/DISPOSITIVO MAGNETICO/ELETROMAGNETICO
8506.11.0000,"PILHAS/BATERIA,DE BIOXIDO DE MANGANES,V<=300CM3"
8506.12.0000,"PILHAS/BATERIA,DE OXIDO DE MERCURIO,V<=300CM3"
8506.13.0000,"PILHAS/BATERIA,DE OXIDO DE PRATA,V<=300CM3"
8506.19.0000,"PILHAS/BATERIA,DE OUTS.OXIDOS,V<=300CM3"
8506.20.0100,"PILHAS/BATERIA,SECAS,DE EMULSAO/SUSPENSAO,V>300CM3"
8506.20.9900,"OUTS.PILHAS/BATERIAS DE PILHAS ELETRICAS,V>300CM3"
8506.90.0000,PARTES DE PILHAS OU DE BATERIAS DE PILHAS
8507.10.0000,"ACUMULADOR ELETRICO,DE CHUMBO,P/ARRANQUE MOTOR PISTAO"
8507.20.0100,"ACUMULADOR ELETRICO,DE CHUMBO,P<=1000KG"
8507.20.9900,"ACUMULADOR ELETRICO,DE CHUMBO,P>1000KG"
8507.30.0100,"ACUMULADOR ELETRICO,DE NIQUEL-CADMIO,P<=2500KG"
8507.30.9900,"ACUMULADOR ELETRICO,DE NIQUEL-CADMIO,P>2500KG"
8507.40.0100,"ACUMULADOR ELETRICO,DE NIQUEL-FERRO,P<=2500KG"
8507.40.9900,"ACUMULADOR ELETRICO,DE NIQUEL-FERRO,P>2500KG"
8507.80.0000,OUTS.ACUMULADORES ELETRICOS
8507.90.0100,"PLACAS P/ACUMULADORES ELETRICOS,DE CHUMBO/LIGAS CHUMBO"
8507.90.0200,PLACAS P/ACUMULADORES ALCALINOS
8507.90.0300,"SEPARADOR/ENTREPLACA,P/ACUMULADOR ELETRICO"
8507.90.9900,OUTS.PARTES DE ACUMULADORES ELETRICOS
8508.10.0100,"PERFURADORA C/MOTOR ELETRICO,USO MANUAL,P<=15KG"
8508.10.9900,"PERFURADORA C/MOTOR ELETRICO,USO MANUAL,P> 15KG"
8508.20.0101,"SERRA CIRCULAR C/MOTOR ELETRICO,USO MANUAL,P<=15KG"
8508.20.0102,"SERRA DE CORRENTE,C/MOTOR ELETRICO,USO MANUAL,P<=15KG"
8508.20.0103,"SERRA TICO-TICO/SABRE,C/MOTOR ELETR.USO MANUAL,P<=15KG"
8508.20.0199,"QQ.OUT.SERRA MANUAL,C/MOTOR ELETRICO,P<=15KG"
8508.20.9900,"OUTS.SERRAS C/MOTOR ELETRICO,DE USO MANUAL"
8508.80.0101,"PARAFUSADEIRA/ETC.C/MOTOR ELETR.USO MANUAL,P<=15KG"
8508.80.0102,"PLAINA ELETROMECAN.C/MOTOR ELETRICO,USO MANUAL,P<=15KG"
8508.80.0103,"TUPIAS ELETROMECAN.C/MOTOR ELETR.USO MANUAL,PESO<=15KG"
8508.80.0104,"ESMERILHADEIRA/ETC.C/MOTOR ELETR.USO MANUAL,P<=15KG"
8508.80.0105,"MAQS.P/GRAVAR METAL,C/MOTOR ELETR.USO MANUAL,P<=15KG"
8508.80.0106,"TESOURA/CISALHA,P/CHAPA METALICA,C/MOTOR ELETR.MANUAL"
8508.80.0107,"MAQUINA P/CORTAR TECIDO,C/MOTOR ELETRICO,MANUAL"
8508.80.0199,"QQ.OUT.FERRAMENTA ELETROMECANICA,C/MOTOR,MANUAL,P<=15KG"
8508.80.9900,OUTS.FERRAMENTAS ELETROMECAN.C/MOTOR ELETR.USO MANUAL
8508.90.0000,PARTES DE FERRAMENTAS ELETROMECAN.C/MOTOR ELETR.MANUAL
8509.10.0000,"ASPIRADOR DE PO,C/MOTOR ELETRICO,USO DOMESTICO"
8509.20.0000,"ENCERADEIRA DE PISO,C/MOTOR ELETRICO,DOMESTICO"
8509.30.0000,"TRITURADOR DE RESTO DE COZINHA,C/MOTOR ELETR.DOMESTICO"
8509.40.0100,"BATEDEIRA DE ALIMENTOS,C/MOTOR ELETR.USO DOMESTICO"
8509.40.0200,"LIQUIDIFICAD.DE ALIMENTOS,C/MOTOR ELETR.USO DOMESTICO"
8509.40.0300,"MOEDORES DE CARNE,ELETROMECANICOS,DE USO DOMESTICO"
8509.40.0400,"ESPREMEDOR DE FRUTAS/ETC.MOTOR ELETRICO,USO DOMESTICO"
8509.40.9900,"OUTS.TRITURADOR/ETC.DE ALIMENTOS,MOTOR ELETR.DOMESTICO"
8509.80.0100,"CORTADOR DE FRIOS,C/MOTOR ELETRICO,DE USO DOMESTICO"
8509.80.0200,"FACAS ELETRICAS,C/MOTOR ELETRICO,DE USO DOMESTICO"
8509.80.0300,"ESCOVAS ELETRICAS,C/MOTOR ELETRICO,DE USO DOMESTICO"
8509.80.9900,"OUTS.APARS.ELETROMECANICOS,USO DOMESTICO,C/MOTOR ELETR."
8509.90.0000,PARTES DE APARS.ELETROMECAN.C/MOTOR ELETR.USO DOMESTICO
8510.10.0000,"MAQUINAS/APARS.DE BARBEAR,C/MOTOR ELETRICO INCORPORADO"
8510.20.0100,"MAQUINAS DE CORTAR O CABELO,C/MOTOR ELETR.INCORPORADO"
8510.20.0200,"MAQUINAS DE TOSQUIAR,COM MOTOR ELETRICO INCORPORADO"
8510.90.0101,LAMINAS EM PECAS/ETC.C/FURO P/APARS.DE BARBEAR ELETRS.
8510.90.0102,"OUTS.LAMINAS P/APARELHOS DE BARBEAR,ELETRICOS"
8510.90.0103,PENTES/CONTRAPENTES/ETC.P/APARS.DE BARBEAR ELETRICOS
8510.90.0199,"QQ.OUT.PARTE DE APARELHOS DE BARBEAR,ELETRICOS"
8510.90.0201,LAMINAS/PENTES/ETC.P/MAQS.ELETRS.DE CORTAR O CABELO
8510.90.0299,"QQ.OUT.PARTE DE MAQUINAS DE CORTAR O CABELO,ELETRICAS"
8510.90.0301,"LAMINAS/PENTES/ETC.P/MAQUINAS ELETRICAS,DE TOSQUIAR"
8510.90.0399,"QQ.OUT.PARTE DE MAQUINAS DE TOSQUIAR,ELETRICAS"
8510.90.9900,OUTS.PARTES DE MAQUINAS/APARS.DE BARBEAR/ETC.ELETRICAS
8511.10.0000,"VELAS DE IGNICAO,P/MOTORES"
8511.20.0100,MAGNETOS PARA MOTORES DE IGNICAO
8511.20.0200,"DINAMOS-MAGNETOS,PARA MOTORES DE IGNICAO"
8511.20.0300,"VOLANTES MAGNETICOS,P/MOTORES DE IGNICAO"
8511.30.0100,DISTRIBUIDORES PARA USO C/MOTORES DE IGNICAO
8511.30.0200,"BOBINAS DE IGNICAO,P/MOTORES"
8511.40.0000,"MOTOR DE ARRANQUE,MESMO FUNCIONANDO COMO GERADOR"
8511.50.0101,"DINAMOS/ALTERNADORES,P/USO C/MOTOR,P/AERONAUTICA"
8511.50.0199,"QQ.OUT.DINAMO/ALTERNADOR,P/USO C/MOTOR"
8511.50.9900,"OUTS.GERADORES,P/USO COM MOTORES DE IGNICAO"
8511.80.0100,"DISPOSITIVO DE ACELERACAO,P/MOTOR DE AERONAVES"
8511.80.0200,"VELAS DE AQUECIMENTO,P/MOTOR DE IGNICAO"
8511.80.0300,"CAIXAS DE REGULADORES DE VOLTAGEM,P/USO C/MOTOR"
8511.80.0401,"IGNICAO ELETRONICA,DIGITAL,P/MOTORES"
8511.80.0499,"QQ.OUT.IGNICAO ELETRONICA,P/MOTORES"
8511.80.9900,"OUTS.APARELHOS/DISPOSITIVOS,P/MOTORES DE IGNICAO"
8511.90.0100,PLATINADOS PARA DISTRIBUIDOR
8511.90.9900,OUTS.PARTES DE APARS/DISPOSIT.ELETR.P/MOTOR DE IGNICAO
8512.10.0100,"DINAMOS DE ILUMINACAO,PARA BICICLETAS"
8512.10.0200,FAROIS P/BICICLETAS
8512.10.9900,"OUTS.APARS.DE ILUMINACAO/SINALIZACAO,ELETR.P/BICICLETA"
8512.20.0100,FAROIS P/AUTOMOVEIS E OUTROS CICLOS
8512.20.0200,SINALIZADORES DE MARCHA-RE/FREIO/ETC.P/AUTOMOVEIS/ETC.
8512.20.9900,OUTS.APARS.DE ILUMINACAO/SINAL.ELETRS.P/AUTOMOVEIS/ETC.
8512.30.0000,"APARS.DE SINALIZACAO ACUSTICA,P/AUTOMOVEIS/OUTS.CICLOS"
8512.40.0100,"LIMPADOR DE PARA-BRISAS,P/AUTOMOVEIS"
8512.40.9900,"DEGELADORES E DESEMBACADORES,P/AUTOMOVEIS/OUTS.CICLOS"
8512.90.0000,PARTES DE APARS.DE ILUMINACAO/SINAL.ELETRS.P/AUTOMOVEL/
8513.10.0000,LANTERNAS ELETRICAS PORTATEIS
8513.90.0000,PARTES DE LANTERNAS ELETRICAS PORTATEIS
8514.10.0100,FORNOS DE LABORAT.ELETR.DE RESIST.POR AQUECIM.INDIRETO
8514.10.0200,FORNOS INDAIS.ELETR.DE RESISTENCIA POR AQUECIM.INDIRETO
8514.20.0100,FORNOS DE LABORAT.ELETR.DE INDUCAO/PERDA DIELETRICA
8514.20.0200,"FORNOS INDUSTRIAIS,ELETRICOS,DE INDUCAO"
8514.20.0300,"FORNOS INDUSTRIAIS,ELETRICOS,DE PERDA DIELETRICA"
8514.30.0100,FORNOS DE LABORAT.ELETR.RESISTENCIA POR AQUECIM.DIRETO
8514.30.0200,"FORNOS INDUSTRIAIS,ELETR.RESISTENCIA POR AQUECIM.DIRETO"
8514.30.0300,"FORNOS INDUSTRIAIS,ELETRICOS,DE BANHO"
8514.30.0400,"FORNOS INDUSTRIAIS,ELETRICOS,DE ARCO VOLTAICO"
8514.30.0500,"FORNOS INDUSTRIAIS,ELETRICOS,DE RAIOS INFRAVERMELHOS"
8514.30.9900,"OUTS.FORNOS INDUSTRIAIS,ELETRICOS"
8514.40.0000,"APARELHOS DE INDUCAO/PERDA DIELETRICA,P/TRATAM.TERMICO"
8514.90.0000,PARTES DE FORNOS ELETRS/APARS.P/TRATAM.TERMICO MATERIAS
8515.11.0000,"FERROS/PISTOLAS,ELETRICOS,P/SOLDADURA FORTE/FRACA"
8515.19.0000,"OUTS.MAQUINAS/APARS.P/SOLDADURA FORTE/FRACA,ELETRICOS"
8515.21.0100,"APARS.P/SOLDAR METAL,ELETR.RESIST.AUTOMAT.C/TRANSFORMAD"
8515.21.9900,OUTS.MAQS/APARS.P/SOLDAR METAL POR RESISTENCIA AUTOMAT.
8515.29.0000,"APARS.P/SOLDAR METAL,ELETR.POR RESISTENCIA N/AUTOMATICA"
8515.31.0000,"APARS.P/SOLDAR METAL,ELETR.POR ARCO/JATO PLASMA,AUTOMAT"
8515.39.0000,"APARS.P/SOLDAR METAL,ELETR.POR ARCO/JATO PLASMA,N/AUTOM"
8515.80.0100,"MAQUINAS/APARELHOS,P/SOLDAR A ""LASER"",ELETRICOS"
8515.80.9900,"OUTS.MAQUINAS/APARS.P/SOLDAR POR OUT.PROCESSO,ELETRICOS"
8515.90.0000,"PARTES DE MAQUINAS/APARELHOS,P/SOLDAR,ELETRICOS"
8516.10.0000,"AQUECEDOR DE AGUA,ELETRICO,INCL.DE IMERSAO"
8516.21.0000,"RADIADOR DE ACUMULACAO,ELETRICO,P/AQUECIM.DE AMBIENTE"
8516.29.0000,"OUTS.APARELHOS ELETRICOS,P/AQUECIMENTO DE AMBIENTE/ETC."
8516.31.0100,"SECADOR DE CABELO,ELETROTERMICO,DE USO DOMESTICO"
8516.31.9900,"SECADOR DE CABELO,ELETROTERMICO,EXC.DE USO DOMESTICO"
8516.32.0000,"OUTS.APARELHOS ELETROTERMICOS,P/ARRANJO DO CABELO"
8516.33.0000,"APARELHOS P/SECAR AS MAOS,ELETROTERMICOS"
8516.40.0000,"FERRO ELETRICO,DE PASSAR"
8516.50.0000,"FORNOS DE MICRO-ONDAS,ELETRICO"
8516.60.0100,"FORNOS ELETRICOS,EXCETO DE MICRO-ONDAS"
8516.60.0200,"FOGOES DE COZINHA,ELETRICOS"
8516.60.0300,"ASSADEIRAS OU CHURRASQUEIRAS,ELETRICAS"
8516.60.9900,"FOGAREIROS/CHAPAS DE COCCAO/GRELHAS,ELETRICOS"
8516.71.0000,"APARELHOS P/PREPARACAO DE CAFE/CHA,ELETROTERMICOS"
8516.72.0000,"TORRADEIRAS DE PAO,ELETROTERMICAS"
8516.79.0100,"SECADOR DE PRATOS,ELETROTERMICOS"
8516.79.0200,"APARELHOS P/""WAFFLES"",ELETROTERMICOS"
8516.79.0300,"AQUECEDOR P/LEITO/MAO E PE,ELETROTERMICOS"
8516.79.0400,CHUVEIROS ELETROTERMICOS
8516.79.0500,TORNEIRAS ELETROTERMICAS
8516.79.0600,SANDUICHEIRAS ELETROTERMICAS
8516.79.0700,FRIGIDEIRAS ELETROTERMICAS
8516.79.0800,SAUNAS ELETROTERMICAS
8516.79.0900,PANELAS ELETROTERMICAS
8516.79.9900,"OUTS.APARELHOS ELETROTERMICOS,DE USO DOMESTICO"
8516.80.0100,RESISTENCIA DE AQUECIMENTO P/AQUECEDOR ELETRICO/ETC.
8516.80.9900,RESISTENCIA DE AQUECIMENTO P/OUTS.APARS.ELETRICOS/ETC.
8516.90.0100,"PARTES DE APARELHOS ELETROTERMICOS,P/ARRANJO CABELO/ETC"
8516.90.0200,PARTES DE FOGOES ELETRICOS
8516.90.9900,PARTES DE OUTS.APARELHOS ELETRICOS/ELETROTERMICOS
8517.10.0100,"APARELHOS TELEFONICOS,PUBLICOS,DE COBRANCA DIRETA"
8517.10.0200,"APARELHOS TELEFONICOS,DE MESA OU DE PAREDE"
8517.10.0300,INTERFONES
8517.10.9900,OUTS.APARELHOS TELEFONICOS
8517.20.0000,APARELHOS DE TELEIMPRESSAO
8517.30.0101,"CENTRAL DE COMUTACAO AUTOMATICA,P/TELEFONIA"
8517.30.0199,"QQ.OUT.APARELHO DE COMUTACAO,P/TELEFONIA,ELETRICO"
8517.30.0201,"CENTRAL DE COMUTACAO AUTOMATICA,P/TELEGRAFIA"
8517.30.0299,"QQ.OUT.APARELHO DE COMUTACAO,P/TELEGRAFIA,ELETRICO"
8517.40.0100,MODULADOR/DEMODULADOR DE SINAIS (MODEM)
8517.40.9900,QQ.OUT.APAR.P/TELECOMUNICACAO POR CORRENTE PORTADORA
8517.81.0100,"APARELHOS DE MULTIPLEXACAO,PARA TELEFONIA"
8517.81.9900,"OUTS.APARELHOS P/TELEFONIA,ELETRICOS"
8517.82.0100,APARELHOS DE TELEFAC-SIMILE/ETC.P/TELEGRAFIA
8517.82.0200,"APARELHOS DE MULTIPLEXACAO,PARA TELEGRAFIA"
8517.82.9900,"OUTS.APARELHOS P/TELEGRAFIA,ELETRICOS"
8517.90.0101,BASTIDOR/ARMACAO P/CENTRAL AUTOMAT.P/APARS.DE TELEFONIA
8517.90.0102,"CAIXAS/ARMARIOS C/BLOCO TERMINAL,P/APARS.DE TELEFONIA"
8517.90.0103,REGISTROS/ETC.P/CENTRAL AUTOMAT.P/APARS.DE TELEFONIA
8517.90.0104,CAPSULA RECEPTIVA/TRANSMISSORA/ETC.P/APARS.DE TELEFONIA
8517.90.0199,QQ.OUT.PARTE DE APARELHOS DE TELEFONIA
8517.90.0200,"PARTES DE APARELHOS DE TELEGRAFIA,EXC.TELEIMPRESSAO/ETC"
8517.90.0301,"CABECOTE IMPRESSOR,P/APARS.DE TELEIMPRESSAO/FAC-SIMILE"
8517.90.0399,QQ.OUT.PARTE DE APARELHOS DE TELEIMPRESSAO/FAC-SIMILE
8517.90.9900,"PARTES DE APARS.TELECOMUNICACAO,POR CORRENTE PORTADORA"
8518.10.0000,MICROFONES E SEUS SUPORTES
8518.21.0100,ALTO-FALANTE UNICO MONTADO EM CAIXA ACUSTICA
8518.21.9900,OUTS.ALTO-FALANTES UNICOS MONTADOS EM SEU RECEPTACULO
8518.22.0100,"ALTO-FALANTE MULTIPLO,MONTADO NA MESMA CAIXA ACUSTICA"
8518.22.9900,"ALTO-FALANTE MULTIPLO,MONTADO NO MESMO RECEPTACULO"
8518.29.0000,OUTS.ALTO-FALANTES
8518.30.0100,FONES DE OUVIDO P/APARELHOS DE TELEFONIA/TELEGRAFIA
8518.30.0200,FONES DE OUVIDO P/APARS.RECEPTORES DE RADIO/TELEVISAO
8518.30.9900,OUTS.FONES DE OUVIDO MESMO C/MICROFONES
8518.40.0000,"AMPLIFICADOR DE AUDIOFREQUENCIA,ELETRICO"
8518.50.0000,"APARELHOS DE AMPLIFICACAO DE SOM,ELETRICOS"
8518.90.0101,"CAIXAS ACUSTICAS,DE ALTO-FALANTE"
8518.90.0199,QQ.OUT.PARTE DE ALTO-FALANTE
8518.90.0200,PARTES DE FONES DE OUVIDO
8518.90.0300,"PARTES DE AMPLIFICADORES DE AUDIOFREQUENCIA,ELETRICOS"
8518.90.9900,"PARTES DE MICROFONES/APARS.DE AMPLIFICACAO DO SOM,ELETR"
8519.10.0000,ELETROFONE COMANDADO POR MOEDA OU FICHA
8519.21.0000,ELETROFONE SEM ALTO-FALANTE
8519.29.0000,ELETROFONE COM ALTO-FALANTE
8519.31.0000,"TOCA-DISCOS C/PERMUTADOR AUTOMATICO,DE DISCOS"
8519.39.0000,"TOCA-DISCOS S/PERMUTADOR AUTOMATICO,DE DISCOS"
8519.40.0000,"MAQUINAS DE DITAR,S/DISPOSITIVO DE GRAVACAO DE SOM"
8519.91.0000,"APARELHOS DE REPRODUCAO DE SOM,DE CASSETE"
8519.99.0100,"APARELHOS CINEMATOGRAFICOS,DE REPRODUCAO DE SOM"
8519.99.0200,"APARELHOS DE REPROD.DO SOM,C/LEITURA OPTICA RAIO LASER"
8519.99.9900,"OUTS.APARS.DE REPROD.SOM,S/DISPOSIT.DE GRAVACAO DO SOM"
8520.10.0000,"MAQUINAS DE DITAR,P/FUNCIONAR C/ENERGIA ELETRICA"
8520.20.0000,SECRETARIAS ELETRONICAS
8520.31.0000,"APARS.DE GRAVACAO/REPROD.DE SOM,FITA MAGNET.DE CASSETE"
8520.39.0000,"OUTS.APARS.DE GRAVACAO/REPRODUCAO DO SOM,FITA MAGNETICA"
8520.90.0101,"APARELHOS CINEMATOGRAFICOS,DE GRAVACAO DE SOM"
8520.90.0102,"GRAVADORES DE DADOS DE VOO,P/USO AERONAUTICA"
8520.90.0199,"QQ.OUT.APAR.DE GRAVACAO DO SOM,S/DISPOSIT.DE REPROD.SOM"
8520.90.0200,"OUTS.APARS.DE GRAVACAO DO SOM,C/DISPOSIT.DE REPROD.SOM"
8521.10.0100,VIDEO-CASSETE
8521.10.9900,OUTS.APARS.VIDEOFONICOS DE GRAVACAO/REPROD.FITA MAGNET.
8521.90.0000,APARELHOS VIDEOFONICOS DE GRAVACAO/REPRODUCAO
8522.10.0000,FONOCAPTORES DE APARS.DE GRAVACAO/REPRODUCAO DO SOM
8522.90.0100,PARTES/ACESS.DE APARS.CINEMATOGRAF.GRAVACAO/REPROD.SOM
8522.90.9901,"AGULHAS/ETC.DE GRAVACAO/REPROD.SOM,C/PONTA PEDRA PREC."
8522.90.9902,GABINETE P/APARELHOS DE GRAVACAO/REPRODUCAO DO SOM
8522.90.9903,CHASSIS P/APARELHOS DE GRAVACAO/REPRODUCAO DO SOM
8522.90.9904,"LEITORES DE SOM,MAGNETICOS,P/APARS.GRAVACAO/REPROD.SOM"
8522.90.9999,QQ.OUT.PARTE/ACESS.DE APARS.P/GRAVACAO/REPROD.DO SOM
8523.11.0000,"FITA MAGNETICA,L<=4MM,P/GRAVACAO SOM/ETC.N/GRAVADA"
8523.12.0000,"FITA MAGNETICA,L> 4MM,P/GRAVACAO SOM/ETC.N/GRAVADA"
8523.13.0100,"FITA MAGNETICA,L>6.5MM,P/GRAVACAO SOM/ETC.N/GRAVADA"
8523.13.0201,"FITA MAGNETICA,L>6.5MM,P/IMAGEM/SOM,N/GRAV.EM CASSETE/"
8523.13.0202,"FITA MAGNETICA,L>12.7MM,P/IMAGEM/SOM,N/GRAV.EM ROLOS/"
8523.13.0299,"QQ.OUT.FITA MAGNET.L>6.5MM,P/GRAVACAO DO SOM,N/GRAVADA"
8523.13.0301,"FITA MAGNETICA,L>6.5MM,P/COMPUTADOR,N/GRAV.EM CARRETEL/"
8523.13.0302,"FITA MAGNETICA,L>6.5MM,P/COMPUTADOR,N/GRAV.EM CARTUCHO/"
8523.13.0303,"FITA MAGNETICA,L>6.5MM,P/COMPUTADOR,N/GRAV.EM CASSETE/"
8523.13.0399,"QQ.OUT.FITA MAGNETICA,L>6.5MM,P/COMPUTADOR,N/GRAVADA"
8523.13.9900,"FITA MAGNETICA,L>6.5MM,P/OUTS.APARS.NAO GRAVADA"
8523.20.0101,"DISCOS MAGNETICOS,TIPO PANELA,N/GRAVADOS,P/COMPUTADOR"
8523.20.0102,"DISCOS MAGNETICOS,EM CARTUCHO,N/GRAVADOS,P/COMPUTADOR"
8523.20.0103,"DISCOS MAGNETICOS,FLEXIVEIS,N/GRAVADOS,P/COMPUTADOR"
8523.20.0199,"QQ.OUT.DISCO MAGNETICO,P/COMPUTADOR,N/GRAVADO"
8523.20.9900,"DISCOS MAGNETICOS,N/GRAVADOS,EXC.P/COMPUTADORES"
8523.90.0100,"DISCOS (""CERAS"" OU ""FLAS"") VIRGENS"
8523.90.9900,OUTS.SUPORTES P/GRAVACAO DE SOM/ETC.N/GRAVADOS
8524.10.0100,"DISCOS FONOGRAFICOS,GRAVADOS C/MATERIA DIDATICA"
8524.10.9900,"DISCOS FONOGRAFICOS,GRAVADOS S/MATERIA DIDATICA"
8524.21.0101,"FITA MAGNETICA,L<=4MM,GRAVADA C/MATER.DIDATICA,CASSETE/"
8524.21.0199,"FITA MAGNETICA,L<=4MM,GRAVADA,S/MATER.DIDATICA,CASSETE/"
8524.21.9900,"FITA MAGNETICA,L<=4MM,GRAVADA,EXC.EM CASSETE/CARTUCHO"
8524.22.0101,"FITA MAGNET.L<=6.5MM,GRAVADA C/MATER.DIDATICA,CASSETE/"
8524.22.0199,"FITA MAGNET.L<=6.5MM,GRAVADA,S/MATER.DIDATICA,CASSETE/"
8524.22.9900,"FITA MAGNETICA,L<=6.5MM,GRAVADA,EXC.EM CASSETE/CARTUCHO"
8524.23.0101,"FITA MAGNET.L>6.5MM,GRAVADA C/MATER.DIDATICA,CASSETE/"
8524.23.0199,"FITA MAGNET.L>6.5MM,GRAVADA,S/MATER.DIDATICA,CASSETE/"
8524.23.0200,"FITA MAGNETICA,L>6.5MM,GRAVADA,EXC.EM CASSETE/CARTUCHO/"
8524.23.0300,"FITA MAGNETICA,L>6.5MM,GRAVADA,P/VIDEO TAPE"
8524.23.0401,"FITA MAGNETICA,L>6.5MM,GRAVADA,P/COMPUTADOR,EM CARRETEL"
8524.23.0402,"FITA MAGNETICA,L>6.5MM,GRAVADA,P/COMPUTADOR,EM CARTUCHO"
8524.23.0403,"FITA MAGNETICA,L>6.5MM,GRAVADA,P/COMPUTADOR,EM CASSETE/"
8524.23.0499,"QQ.OUT.FITA MAGNETICA,L>6.5MM,P/COMPUTADOR,GRAVADA"
8524.23.9900,"FITA MAGNETICA,L>6.5MM,GRAVADA,P/OUTS.APARELHOS"
8524.90.0100,MOLDES E MATRIZES PARA FABRICACAO DE DISCOS
8524.90.0200,"DISCOS GRAVADOS DIGITALM.P/LEITURA OPTICA RAIO ""LASER"""
8524.90.9900,OUTS.SUPORTES P/GRAVACAO DE SOM/ETC.GRAVADOS
8525.10.0101,APARS.TRANSMISS.P/RADIOTELEFONIA/ETC.P/AERONAUTICA
8525.10.0102,APARS.TRANSMISS.P/RADIOTELEFONIA/ETC.P/VEIC.TERRESTRE/
8525.10.0103,APARS.TRANSMISS.DE TELEIMPRESSAO/TELEFAC-SIMILE/ETC.
8525.10.0199,"QQ.OUT.APARELHO DE TRANSMISSAO,DE RADIOTELEFONIA/ETC."
8525.10.0200,APARS.TRANSMISS.P/RADIODIFUSAO/TELEVISAO
8525.20.0101,APARS.TRANSMISS/RECEPT.RADIOTELEFONIA/ETC.P/AERONAUTICA
8525.20.0102,APARS.TRANSMISS/RECEPT.RADIOTELEFONIA/ETC.P/VEIC.TERR.
8525.20.0103,APARS.TRANSMISS/RECEPT.RADIOTELEFONIA/ETC.P/NAVIOS
8525.20.0104,APARS.TRANSMISS/RECEPT.DE TELEIMPRESSAO/TELEFAC-SIMILE/
8525.20.0105,"APARS.TRANSMISS/RECEPT.""WALKIE-TALKIE"",""HANDIE-TALKIE"""
8525.20.0106,"APARS.TRANSMISS/RECEPT.P/FAIXA 7900MHZ/8400MHZ,ETC"
8525.20.0199,QQ.OUT.APARELHO TRANSMISSOR/RECEPT.RADIOTELEFONIA/ETC.
8525.20.0200,APARS.TRANSMISS/RECEPT.P/RADIODIFUSAO/TELEVISAO
8525.30.0000,CAMARAS DE TELEVISAO
8526.10.0100,"APARS.DE RADIODETECCAO/RADIOSONDAGEM,P/AERONAUTICA"
8526.10.0200,SISTEMA DE CONTROLE E DIRECAO DE TIRO
8526.10.9900,OUTS.APARELHOS DE RADIODETECCAO/RADIOSSONDAGEM (RADAR)
8526.91.0100,"APARELHOS DE RADIONAVEGACAO,P/USO EM AERONAUTICA"
8526.91.9901,RADIOGONIOMETRO (APARELHOS DE RADIONAVEGACAO)
8526.91.9999,QQ.OUT.APARELHO DE RADIONAVEGACAO
8526.92.0100,"APARS.DE TELECOMANDO,MODELO REDUZIDO,P/RECREACAO"
8526.92.0200,CONTROLE REMOTO P/APARELHOS RECEPTORES DE TELEVISAO
8526.92.9900,OUTS.APARELHOS DE RADIOTELECOMANDO
8527.11.0100,"APARS.DE RADIO C/TOCA-FITAS,C/S FONTE EXT.ENERGIA"
8527.11.0200,"APARS.DE RADIO C/TOCA-DISCO,C/S FONTE EXT.ENERGIA"
8527.11.0300,APARS.DE RADIO C/TOCA-FITAS GRAV.C/S FONTE EXT.ENERGIA
8527.11.0400,"APARS.DE RADIO C/TOCA-FITAS GRAV.TOCA-DISCO,C/S FONTE"
8527.11.9900,"OUTS.APARS.DE RADIO C/APAR.DE SOM,C/S FONTE EXT.ENERGIA"
8527.19.0100,"APARS.DE RADIO C/RELOGIO,S/APAR.DE SOM,C/S FONTE EXT."
8527.19.0200,"AMPLIFICADOR C/SINTONIZADOR,C/S FONTE EXT.ENERGIA"
